;Numer.......................................wpisu;ImiÍ.i.nazwisko.lub.nazwa.inwestora;Data.wpisu;Adres;Rodzaj;opis;typ;Data.wniosku;Nr...............wniosku;Nr...............decyzji;Data.decyzji;Rok.wniosku;Miesiπc.wniosku;data;Czas.rozpatrzenia;lon;lat
4535;1387;;2010-06-11;Potockiego Wac≥awa 21;bud.o dwÛch mieszkaniach;wew.instalacja gazu;inst.wewnÍtrzna;2010-04-29;14238/10;1192/10;2010-06-11;2010;4;2010-04-01;32;17,0528102;51,135764
4536;1388;;2010-06-11;S≥owiaÒska 1B;bud.handlowo-uslugowe;;przebudowa;2010-04-06;11085/10;1193/10;2010-06-11;2010;4;2010-04-01;49;17,0389768;51,1230574
4537;1389;;2010-06-11;Mielczarskiego Romualda 2;bud.o trzech i wiÍcej mieszkaniach;montaz wew.instal.        gaz.w lokalu mieszkal.;inst.wewnÍtrzna;2010-05-25;17327/10;1194/10;2010-06-11;2010;5;2010-05-01;14;17,1071262;51,1018181
4538;1390;;2010-06-11;åliwowa Aleja;bud.mieszkalne jednorodzinne;zespÛ≥ budynkÛw mieszkalnych jednorodzinnych ;nowe;2010-04-30;14541/10;1195/10;2010-06-11;2010;4;2010-04-01;31;16,9436618;51,155335
4539;1391;;2010-06-14;Ostroroga Jana 39;bud.o dwÛch mieszkaniach;przebudowa budynku mieszkal.;przebudowa;2010-05-12;15702/10;1196/10;2010-06-14;2010;5;2010-05-01;24;16,9760499;51,0776977
4540;1392;;2010-06-14;Prosta 38-44;bud.o trzech i wiÍcej mieszkaniach;remont balkonÛw;remont;2010-05-31;17999/10;1197/10;2010-06-14;2010;5;2010-05-01;11;17,0201986;51,1028831
4541;1393;;2010-06-14;Cha≥ubiÒskiego Tytusa 6A;bud.szkÛ≥ i instytucji badawczych;przebudowa sali wyk≥adowej z zapleczem w budynku akademii ;przebudowa;2010-04-29;14353/10;1198/10;2010-06-14;2010;4;2010-04-01;33;17,066605;51,1114666
4542;1394;;2010-06-14;Rejtana Tadeusza 6;bud.o trzech i wiÍcej mieszkaniach;poddasze na mieszkanie-przebudowa;przebudowa;2010-05-14;16005/10;1199/10;2010-06-14;2010;5;2010-05-01;22;17,0350277;51,1010078
4543;1395;;2010-06-14;Perkusyjna;linie elektroener.i telekom.rozdzielcz.;linia kablowa;nowe;2010-04-09;11751/10;1200/10;2010-06-14;2010;4;2010-04-01;47;17,1607786;51,1029965
4544;1396;;2010-06-14;Norwida Cypriana Kamila 4-6;bud.szkÛ≥ i instytucji badawczych;przebudowa elewacji budynku c-6;przebudowa;2010-05-21;16967/10;1201/10;2010-06-14;2010;5;2010-05-01;17;17,0605207;51,1082569
4545;1397;;2010-06-14;Drzewieckiego Stefana 34;bud.o trzech i wiÍcej mieszkaniach;zabudowa balkonu mieszkania w budynku wielorodzinnym;przebudowa;2010-04-29;14188/10;1202/10;2010-06-14;2010;4;2010-04-01;33;16,9687369;51,1250043
4546;1398;;2010-06-14;DaszyÒskiego Ignacego 16;bud.o trzech i wiÍcej mieszkaniach;remont i przebudowa wielorodzinnego budynku mieszkalnego;przebudowa;2010-05-18;16487/10;1203/10;2010-06-14;2010;5;2010-05-01;20;17,0497716;51,1256906
4547;1399;;2010-06-15;Kurkowa;bud.o trzech i wiÍcej mieszkaniach;zagospodarowania wnÍtrza blokowego;przebudowa;2010-04-22;13376/10;paü-87;2010-06-15;2010;4;2010-04-01;39;17,0277657;51,1207417
4548;1400;;2010-06-15;Zielonego DÍbu 11;bud.mieszkalne jednorodzinne;rozbudowa i nadbudowa bud.mieszkal.jednorodzinnego;rozbudowa;2010-04-12;11829/10;paü-88;2010-06-15;2010;4;2010-04-01;47;17,083661;51,10608
4549;1401;;2010-06-15;Olszewskiego Karola 105;bud.o trzech i wiÍcej mieszkaniach;wew.instalacja gazu;inst.wewnÍtrzna;2010-04-16;12552/10;paü-89;2010-06-15;2010;4;2010-04-01;43;17,1074708;51,1008854
4550;1402;;2010-06-15;Lekcyjna 158;bud.mieszkalne jednorodzinne;umorzenie post.;nowe;2009-07-21;25417/09;160/10;2010-06-15;2009;7;2009-07-01;236;17,063698;51,154437
4551;1403;;2010-06-15;Miko≥aja åw. 30-32;bud.o trzech i wiÍcej mieszkaniach;remont elewacji budynku wraz z przebud.elewacji ;przebudowa;2010-04-08;11405/10;1204/10;2010-06-15;2010;4;2010-04-01;49;17,0252334;51,1116395
4552;1404;;2010-06-15;KasztelaÒska;ulice i drogi pozosta≥e;przebudowa ulicy;przebudowa;2010-05-25;17309/10;1205/10;2010-06-15;2010;5;2010-05-01;16;17,1342849;51,1574276
4553;1405;;2010-06-15;DaszyÒskiego Ignacego 41;bud.o trzech i wiÍcej mieszkaniach;przebudowa mieszkania w budynku wielorodzinnym;przebudowa;2010-05-19;16530/10;1206/10;2010-06-15;2010;5;2010-05-01;20;17,0526153;51,1248411
4554;1406;;2010-06-15;S≥owiaÒska 9;bud.o trzech i wiÍcej mieszkaniach;remont elewacji wschodniej bud,.mieszkal.wielorodz.;przebudowa;2010-05-19;16570/10;1207/10;2010-06-15;2010;5;2010-05-01;20;17,0398386;51,1232081
4555;1407;;2010-06-15;Rynek 30;;przebudowa strefy wejúciowej restauracji;;2010-04-29;14278/10;1208/10;2010-06-15;2010;4;2010-04-01;34;17,0331451;51,1093815
4556;1408;;2010-06-15;Dokerska 23;bud.o trzech i wiÍcej mieszkaniach;wykonaniu otworu drzwiowego w úcianie noúnej w lokalu ;przebudowa;2010-05-20;16791/10;1209/10;2010-06-15;2010;5;2010-05-01;19;16,9655495;51,1418181
4557;1409;;2010-06-15;Przyjaüni;linie elektroener.i telekom.rozdzielcz.;budowa linii kablow.nn oraz z≥acza kablow.dla zasilania;nowe;2010-04-19;12663/10;1210/10;2010-06-15;2010;4;2010-04-01;42;16,9964144;51,0670921
4558;1410;;2010-06-15;Pomorska 59;bud.o trzech i wiÍcej mieszkaniach;przebudowa lokalu mieszkalnego w budynku wielorodz;przebudowa;2010-05-19;16571/10;1211/10;2010-06-15;2010;5;2010-05-01;20;17,0311142;51,1215354
4559;1411;;2010-06-15;Boles≥awa Krzywoustego 321-325;bud.o trzech i wiÍcej mieszkaniach;docieplenie budynku mieszkalnego wielorodzinnego;przebudowa;2010-05-21;16986/10;1212/10;2010-06-15;2010;5;2010-05-01;18;17,1141436;51,1466844
4560;1412;;2010-06-15;SÍpa - SzarzyÒskiego Miko≥aja 69-83;bud.o trzech i wiÍcej mieszkaniach;przebudowa wnetrza podwÛrzowego wraz z bud.oúwietlenia;przebudowa;2010-04-21;13189/10;1213/10;2010-06-15;2010;4;2010-04-01;40;17,0526592;51,1180478
4561;1413;;2010-06-15;Osobowicka 89;bud.o trzech i wiÍcej mieszkaniach;przebudowa budynku -døwig osobowy;przebudowa;2010-05-13;15903/10;1214/10;2010-06-15;2010;5;2010-05-01;24;16,9919646;51,1391846
4562;1414;;2010-06-15;Czeska 22;bud.o trzech i wiÍcej mieszkaniach;przebudowa lokalu mieszkalnego;przebudowa;2010-04-14;12150/10;1215/10;2010-06-15;2010;4;2010-04-01;45;17,025329;51,135785
4563;1415;;2010-06-15;Ananasowa 28;bud.mieszkalne jednorodzinne;budowa budynku mieszkal.jednorodzinnego w zabud.bliüniaczej;nowe;2010-04-12;11889/10;1216/10;2010-06-15;2010;4;2010-04-01;47;16,896224;51,1575909
4564;1416;;2010-06-16;Jadwigi åw.;mosty,wiadukty i estakady;budowa tymczasowej konstrukcji odciπøajπcej;przebudowa;2010-04-21;13103/10;paü-90;2010-06-16;2010;4;2010-04-01;41;17,0405674;51,1146767
4565;1417;;2010-06-16;WyszyÒskiego Stefana Kardyna≥a 60;bud.o trzech i wiÍcej mieszkaniach;przebudowa lokalu mieszkalnego w budynku wielorodz;przebudowa;2010-05-06;14995/10;1217/10;2010-06-16;2010;5;2010-05-01;30;17,0510691;51,1178738
4566;1418;;2010-06-16;Osobowicka 59;bud.kultu religijnego i czynnoúci religijnych;remont elewacji dachu domu przedpogrzebow;remont;2010-06-02;18440/10;1218/10;2010-06-16;2010;6;2010-06-01;11;17,0054217;51,1353714
4567;1419;;2010-06-16;Øernicka;linie elektroener.i telekom.rozdzielcz.;sieÊ telekomunikacyjna;nowe;2010-04-30;14546/10;1219/10;2010-06-16;2010;4;2010-04-01;34;16,9301017;51,1225511
4568;1420;;2010-06-16;Kie≥czowska 135;bud.o trzech i wiÍcej mieszkaniach;remont i przebudowa trzech wiatro≥apÛw wejúciowych ;przebudowa;2010-05-11;15435/10;1220/10;2010-06-16;2010;5;2010-05-01;27;17,136812;51,145089
4569;1421;;2010-06-16;PÍgowska 6;bud.mieszkalne jednorodzinne;przebudowa poddasza nieuøytkowego na cele mieszkalne w budynku ;przebudowa;2010-04-16;12585/10;1221/10;2010-06-16;2010;4;2010-04-01;44;16,9784698;51,1962689
4570;1422;;2010-06-17;Pasieczna 49;bud.mieszkalne jednorodzinne;rozbudowa budynku jednorodzinnego;rozbudowa;2010-04-14;12316/10;paü-91;2010-06-17;2010;4;2010-04-01;47;16,9360563;51,1524162
4571;1423;;2010-06-17;Brzeska 18;bud.o trzech i wiÍcej mieszkaniach;budowa przy≥.kablowego nn;przy≥πcze;2010-06-04;18543/10;1222/10;2010-06-17;2010;6;2010-06-01;10;17,0533592;51,0966087
4572;1424;;2010-06-17;Grunwaldzki Plac 23;bud.handlowo-uslugowe;przebudowa fragmentu pietra w budynku;przebudowa;2010-05-27;17617/10;1223/10;2010-06-17;2010;5;2010-05-01;16;17,0625485;51,1122954
4573;1425;;2010-06-17;Grota-Roweckiego Stefana Gen.;linie elektroener.i telekom.rozdzielcz.;linii kablowej úr/n od stacji transformator;nowe;2010-04-29;14274/10;1224/10;2010-06-17;2010;4;2010-04-01;36;17,0325316;51,056754
4574;1426;;2010-06-17;Ømigrodzka 143;bud.przemys≥owe;zabudowa prasy mechanicznej i.m.v.dm 80-4.5 w istniejπcej;przebudowa;2010-05-24;17050/10;1225/10;2010-06-17;2010;5;2010-05-01;19;17,0314169;51,148474
4575;1427;;2010-06-17;PostÍpowa 14;bud.o trzech i wiÍcej mieszkaniach;przebudowa czÍúci pomieszczeÒ poddasza w budynku ;przebudowa;2010-05-31;17992/10;1226/10;2010-06-17;2010;5;2010-05-01;14;16,9373868;51,0973721
4576;1428;;2010-06-17;Parafialna 69A;bud.o trzech i wiÍcej mieszkaniach;powiÍkszenie otworu okiennego w lokalu mieszkalnym nr d 10 ;przebudowa;2010-06-09;18985/10;1227/10;2010-06-17;2010;6;2010-06-01;7;17,0243149;51,060187
4577;1429;;2010-06-17;Go≥Íøycka 23;bud.o trzech i wiÍcej mieszkaniach;docieplenie úcian zew.budynku wielorodzinnego;przebudowa;2010-06-07;18609/10;1228/10;2010-06-17;2010;6;2010-06-01;9;16,9730179;51,1376438
4578;1430;;2010-06-17;Kie≥czowska 141;bud.o trzech i wiÍcej mieszkaniach;przebudowa wiatro≥apÛw do budynku wielorodzinnego;przebudowa;2010-05-11;15436/10;1229/10;2010-06-17;2010;5;2010-05-01;28;17,136947;51,1445329
4579;1431;;2010-06-17;Ømudzka 19,21;bud.o trzech i wiÍcej mieszkaniach;przebudowa wiatro≥apÛw  budynku wielorodzin;przebudowa;2010-05-11;15438/10;1230/10;2010-06-17;2010;5;2010-05-01;28;17,1399069;51,1436295
4580;1432;;2010-06-17;Lotnicza;linie elektroener.i telekom.rozdzielcz.;sieÊ telekomunikacyjna;nowe;2010-04-30;14548/10;1231/10;2010-06-17;2010;4;2010-04-01;35;16,9577492;51,1327713
4581;1433;;2010-06-17;Muzealny Plac 3-7;bud.o trzech i wiÍcej mieszkaniach;remontu balkonÛw;remont;2010-05-31;17998/10;1232/10;2010-06-17;2010;5;2010-05-01;14;17,0244581;51,1041362
4582;1434;;2010-06-17;Turecka 6;bud.mieszkalne jednorodzinne;rozbudowa i nadbudowa budynku mieszkalnego jednorodzinnego;inst.wewnÍtrzna;2010-05-12;15587/10;1233/10;2010-06-17;2010;5;2010-05-01;27;16,963696;51,1060949
4583;1435;;2010-06-17;KsiÍcia Witolda 56;zbiorniki,silosy i bud.magazynowe;zabudowa punktÛw za≥adunku;rozbudowa;2010-04-16;12566/10;1234/10;2010-06-17;2010;4;2010-04-01;45;17,0239139;51,11544
4584;1436;;2010-06-17;Ømudzka 13,15;bud.o trzech i wiÍcej mieszkaniach;remont i przebudowa trzech wiatro≥apÛw wejúciowych;przebudowa;2010-05-11;15437/10;1235/10;2010-06-17;2010;5;2010-05-01;28;17,140297;51,144188
4585;1437;;2010-06-17;Dworska 8;linie elektroener.i telekom.rozdzielcz.;linie kablowe dla zasilania budynku;nowe;2010-05-18;16417/10;1236/10;2010-06-17;2010;5;2010-05-01;23;16,95437;51,1453129
4586;1438;;2010-06-18;Rejtana Tadeusza 2;bud.o trzech i wiÍcej mieszkaniach;umarzam jako bezprzedmiotowe-pralnia na mieszkanie;przebudowa;2010-04-27;13817/10;163/10;2010-06-18;2010;4;2010-04-01;39;17,0346433;51,1010761
4587;1439;;2010-06-18;Maúlicka;bud.o trzech i wiÍcej mieszkaniach;gazociπg;nowe;2010-05-06;14945/10;1237/10;2010-06-18;2010;5;2010-05-01;32;16,9364771;51,1556322
4588;1440;;2010-06-18;Staszica Stanis≥awa Plac 14;bud.o trzech i wiÍcej mieszkaniach;przebudowa lokalu mieszkal.;przebudowa;2010-05-06;14874/10;1238/10;2010-06-18;2010;5;2010-05-01;32;17,0290488;51,124131
4589;1441;;2010-06-18;Opatowicka;bud.mieszkalne jednorodzinne;budynek jednorodzinny z dwustanowiskowym garaøem wbudowanym;nowe;2010-04-22;13287/10;1239/10;2010-06-18;2010;4;2010-04-01;42;17,1158087;51,0951204
4590;1442;;2010-06-18;Grawerska 25;ulice i drogi pozosta≥e;budowa garazu dwustanowiskowego;nowe;2010-05-26;17494/10;1240/10;2010-06-18;2010;5;2010-05-01;18;17,0139311;51,1744138
4591;1443;;2010-06-18;Stab≥owicka 147/149;linie elektroener.i telekom.rozdzielcz.;zagospodarowanie terenu kompleksu edukacyjnego;nowe;2010-05-26;17515/10;1241/10;2010-06-18;2010;5;2010-05-01;18;16,9033988;51,1717294
4592;1444;;2010-06-18;Pu≥askiego Kazimierza Gen. 30;bud.o trzech i wiÍcej mieszkaniach;wew.instalacja gazu;inst.wewnÍtrzna;2010-06-14;19524/10;1242/10;2010-06-18;2010;6;2010-06-01;5;17,0460061;51,1005158
4593;1445;;2010-06-18;Pogodna 37;bud.mieszkalne jednorodzinne;dom jednorodzinny;nowe;2010-04-29;14322/10;1243/10;2010-06-18;2010;4;2010-04-01;37;16,9972184;51,073717
4594;1446;;2010-06-18;Paw≥owicka 120;bud.mieszkalne jednorodzinne;budynek mieszkalny wolno stojπcy jednorodzinny ;nowe;2010-04-07;11383/10;1244/10;2010-06-18;2010;4;2010-04-01;53;17,113446;51,1740379
4595;1447;;2010-06-18;FilomatÛw 2;bud.o trzech i wiÍcej mieszkaniach;montaø wewnÍtrznej instalacji gazu w lokalu mieszkalnym;inst.wewnÍtrzna;2010-05-07;15020/10;1245/10;2010-06-18;2010;5;2010-05-01;31;17,0501559;51,1417719
4596;1448;;2010-06-18;Komandorska 118/120;bud.szkÛ≥ i instytucji badawczych;remont dachu budynku uniwersytetu;przebudowa;2010-06-14;19546/10;1246/10;2010-06-18;2010;6;2010-06-01;5;17,024756;51,091086
4597;1449;;2010-06-18;KleciÒska 123;bud.biurowe;przebudowa budynku labolatoryj.biur.;przebudowa;2010-06-14;19540/10;1247/10;2010-06-18;2010;6;2010-06-01;5;16,9713316;51,1062048
4598;1450;;2010-06-18;Jana Paw≥a II Plac 2;bud.szkÛ≥ i instytucji badawczych;remont holu;remont;2010-04-27;13904/10;1248/10;2010-06-18;2010;4;2010-04-01;39;17,0213048;51,1111519
4599;1451;;2010-06-18;Rynek 50;bud.handlowo-uslugowe;przebudowa i remont budynku mieszkalno-us≥ugowego;remont;2010-06-02;18394/10;1249/10;2010-06-18;2010;6;2010-06-01;13;17,0323357;51,1108322
4600;1452;;2010-06-21;Marszowicka;bud.mieszkalne jednorodzinne;umarzam postepowanie administracyjne-dom jednorodzinny;nowe;2010-04-27;13939/10;164/10;2010-06-21;2010;4;2010-04-01;40;16,8765318;51,1581928
4601;1453;;2010-06-21;Z≥otostocka 20;bud.o trzech i wiÍcej mieszkaniach; wew.instalacja  gazu;inst.wewnÍtrzna;2010-04-30;14393/10;1250/10;2010-06-21;2010;4;2010-04-01;37;17,0600609;51,078913
4602;1454;;2010-06-21;Pugeta Ludwika 41;bud.mieszkalne jednorodzinne;wew.instalacja gazu;inst.wewnÍtrzna;2010-06-01;18091/10;1251/10;2010-06-21;2010;6;2010-06-01;15;17,0848118;51,1002585
4603;1455;;2010-06-21;Szybowcowa 12-20;bud.o trzech i wiÍcej mieszkaniach;remont elewacji budynku wielorodzinnego;przebudowa;2010-06-07;18658/10;1252/10;2010-06-21;2010;6;2010-06-01;11;16,9734403;51,1271778
4604;1456;;2010-06-21;Drzewieckiego Stefana 3-7;bud.o trzech i wiÍcej mieszkaniach;remont elewacji budynku wielorodzinnego;przebudowa;2010-06-07;18659/10;1253/10;2010-06-21;2010;6;2010-06-01;11;16,9694988;51,1282166
4605;1457;;2010-06-21;Dokerska 3;bud.o trzech i wiÍcej mieszkaniach;przebudowa pomieszczeÒ us≥ugowych na lokal ;przebudowa;2010-05-04;14686/10;1254/10;2010-06-21;2010;5;2010-05-01;35;16,9651879;51,1398109
4606;1458;;2010-06-21;Wyk≥adowa 45B;bud.mieszkalne jednorodzinne;przy≥πcza gazu n/c do budynku mieszkalnego;przy≥πcze;2010-05-18;16341/10;1255/10;2010-06-21;2010;5;2010-05-01;25;17,152645;51,098636
4607;1459;;2010-06-21;Braterska 6;zbiorniki,silosy i bud.magazynowe;montaø wewnÍtrznej instalacji gazu dla kot≥owni gazowej ;inst.wewnÍtrzna;2010-05-07;15133/10;1256/10;2010-06-21;2010;5;2010-05-01;32;16,998726;51,065684
4608;1460;;2010-06-21;Borelowskiego Marcina 9;bud.mieszkalne jednorodzinne;budowa przy≥.elektroenergetycznego nn ;przy≥πcze;2010-05-25;17308/10;1257/10;2010-06-21;2010;5;2010-05-01;20;17,1028973;51,1081938
4609;1461;;2010-06-21;Antoniego åw. 18-20;bud.o trzech i wiÍcej mieszkaniach;budowa wew.instal.gaz.w lokalu us≥ugowym;inst.wewnÍtrzna;2010-04-20;13082/10;1258/10;2010-06-21;2010;4;2010-04-01;45;17,0247096;51,1093922
4610;1462;;2010-06-21;ZieliÒskiego Tadeusza 51;bud.o trzech i wiÍcej mieszkaniach;montaz wew.instal.gaz.w lokalu mieszkal.;inst.wewnÍtrzna;2010-05-05;14747/10;1259/10;2010-06-21;2010;5;2010-05-01;34;17,0213322;51,0993832
4611;1463;;2010-06-21;Sochaczewska 6;bud.o trzech i wiÍcej mieszkaniach;wykonanie otworu okiennego w lokalu mieszkal.;przebudowa;2010-06-16;19872/10;1260/10;2010-06-21;2010;6;2010-06-01;4;17,0143719;51,080455
4612;1464;;2010-06-21;Mickiewicza Adama 24;bud.mieszkalne jednorodzinne;remont budynku mieszkal.jednorodz.w zabudowie bliüniaczej;remont;2010-05-20;16817/10;1261/10;2010-06-21;2010;5;2010-05-01;23;17,0764803;51,109823
4613;1465;;2010-06-21;Zawiszy Czarnego 15A;bud.o trzech i wiÍcej mieszkaniach;czterech domÛw mieszkalnych jednorodzinnych ;nowe;2010-05-07;15047/10;1262/10;2010-06-21;2010;5;2010-05-01;32;17,0365953;51,0613624
4614;1466;;2010-06-21;Brucknera Aleksandra Aleja;bud.handlowo-uslugowe;salon samochodowy volkswagen z serwisem;nowe;2010-05-10;15321/10;1263/10;2010-06-21;2010;5;2010-05-01;31;17,079798;51,1339905
4615;1467;;2010-06-21;Szkolna;linie elektroener.i telekom.rozdzielcz.;stacja trafo;nowe;2010-05-18;16337/10;1264/10;2010-06-21;2010;5;2010-05-01;25;16,8478247;51,1310134
4616;1468;;2010-06-21;Hubska 91;rurociπgi gazu sieci rozdzielczej;przebudowa odcinka gazociπgu n/c;przebudowa;2010-04-22;13374/10;1265/10;2010-06-21;2010;4;2010-04-01;43;17,043734;51,088995
4617;1469;;2010-06-21;Hubska 73;bud.o trzech i wiÍcej mieszkaniach;montaø wewnÍtrznej instalacji gazu dla lokalu mieszkalnego;inst.wewnÍtrzna;2010-05-07;15123/10;1266/10;2010-06-21;2010;5;2010-05-01;32;17,0446397;51,0896396
4618;1470;;2010-06-21;Kurkowa 26;bud.o trzech i wiÍcej mieszkaniach;wew.instalacja gazu;przebudowa;2010-06-01;18052/10;1267/10;2010-06-21;2010;6;2010-06-01;15;17,028161;51,120053
4619;1471;;2010-06-22;W≥odkowica Paw≥a 3;bud.o trzech i wiÍcej mieszkaniach;przebudowa czÍúci poddasza na lokal mieszkalny w budynku ;przebudowa;2010-04-14;12307/10;paü-92;2010-06-22;2010;4;2010-04-01;50;17,0254663;51,107993
4620;1472;;2010-06-22;Jarzynowa;bud.mieszkalne jednorodzinne;postanawiam umorzyÊ postÍpowanie administracyjne;nowe;2009-10-15;36256/09;165/10;2010-06-22;2009;10;2009-10-01;179;17,0288379;51,052198
4621;1473;;2010-06-22;Weso≥a 44;bud.o trzech i wiÍcej mieszkaniach;montaø instal.gaz.w lokalu mieszkal.w bud.mieszkal.wielorodz.;inst.wewnÍtrzna;2010-06-16;19987/10;1268/10;2010-06-22;2010;6;2010-06-01;5;17,0393659;51,0912809
4622;1474;;2010-06-22;ByczyÒska 2B;bud.biurowe;uchylenie dec.nr.68/10 pozwolenie na bud.budynku biurowego;nowe;2010-03-19;paü-70;1269/10;2010-06-22;2010;3;2010-03-01;68;17,1254199;51,118517
4623;1475;;2010-06-22;Macieja åw.Plac 20;bud.o trzech i wiÍcej mieszkaniach;remont elewacji wraz z dociepleniem i wymianπ instalacji wiz w budynku ;remont;2010-06-07;18733/10;1271/10;2010-06-22;2010;6;2010-06-01;12;17,0351724;51,1193846
4624;1476;;2010-06-22;Armii Ludowej;zbiorniki,silosy i bud.magazynowe;magazyn materia≥Ûw budowlanych i budynek biurowo-socjalny;nowe;2010-02-16;paü-27;1272/10;2010-06-22;2010;2;2010-02-01;91;17,1280112;51,1578436
4625;1477;;2010-06-22;Boles≥awa Chrobrego 17;bud.o trzech i wiÍcej mieszkaniach;remont elewacji z dociepleniem budynku wielorodzinnego;remont;2010-05-17;16285/10;1273/10;2010-06-22;2010;5;2010-05-01;27;17,0350958;51,1220641
4626;1478;;2010-06-22;Jednoúci Narodowej 42/44;bud.o trzech i wiÍcej mieszkaniach;remont elewacji frontowej ,tylnej wraz z ociepleniem ;przebudowa;2010-04-27;13940/10;1274/10;2010-06-22;2010;4;2010-04-01;41;17,0370162;51,118337
4627;1479;;2010-06-22;Hermanowska 63A;bud.o trzech i wiÍcej mieszkaniach;rozbudowa,przebud.,nadbudowa budynku gospodar.;rozbudowa;2010-04-28;14129/10;1275/10;2010-06-22;2010;4;2010-04-01;40;16,9491449;51,1240949
4628;1480;;2010-06-23;Odolanowska;linie elektroener.i telekom.rozdzielcz.;umarzam jako bezprzedmiotowe-linia kablowa;przebudowa;2010-05-24;17074/10;166/10;2010-06-23;2010;5;2010-05-01;23;17,1406031;51,1636189
4629;1481;;2010-06-23;Boles≥awa Chrobrego 26;bud.o trzech i wiÍcej mieszkaniach;remont elewacji frontowych,elewacji tylnej ;remont;2010-06-08;18901/10;1276/10;2010-06-23;2010;6;2010-06-01;12;17,034485;51,122509
4630;1482;;2010-06-23;JarociÒska;rurociπgi wodociπg.sieci ;sieci wodociπgowej w siÍgaczu;nowe;2010-04-30;14473/10;1277/10;2010-06-23;2010;4;2010-04-01;39;16,9956012;51,143219
4631;1483;;2010-06-23;Boles≥awa Chrobrego 6;bud.o trzech i wiÍcej mieszkaniach;remont elewacji z dociepleniem kamienicy;remont;2010-05-17;16284/10;1278/10;2010-06-23;2010;5;2010-05-01;28;17,0348483;51,1209464
4632;1484;;2010-06-23;Frycza-Modrzewskiego Andrzeja 12;bud.o trzech i wiÍcej mieszkaniach;przebudowa lokalu mieszkal.;przebudowa;2010-05-28;17864/10;1279/10;2010-06-23;2010;5;2010-05-01;19;17,0423679;51,1116575
4633;1485;;2010-06-23;M≥odych TechnikÛw 2-4;bud.o trzech i wiÍcej mieszkaniach;przebudowa úcian szczytowych budynku;przebudowa;2010-06-10;19232/10;1280/10;2010-06-23;2010;6;2010-06-01;10;17,011468;51,113252
4634;1486;;2010-06-23;DüwirzyÒska 24;bud.o trzech i wiÍcej mieszkaniach;zabudowa balkonu;przebudowa;2010-06-07;18679/10;1281/10;2010-06-23;2010;6;2010-06-01;13;16,9479;51,127941
4635;1487;;2010-06-23;Weso≥a 1;bud.o trzech i wiÍcej mieszkaniach;docieplenie elewacji i stropodachu  budynku wielorodzinnym;przebudowa;2010-06-18;20351/10;1282/10;2010-06-23;2010;6;2010-06-01;4;17,0342945;51,0911751
4636;1488;;2010-06-23;Dzia≥kowa 24-44;bud.o trzech i wiÍcej mieszkaniach;docieplenie budynku  wielorodzinnego;przebudowa;2010-06-18;20355/10;1283/10;2010-06-23;2010;6;2010-06-01;4;17,036853;51,078629
4637;1489;;2010-06-23;Katowicka 30;bud.o trzech i wiÍcej mieszkaniach;remont budynku mieszkalnego w zakresie wymiany ;remont;2010-05-28;17807/10;1284/10;2010-06-23;2010;5;2010-05-01;19;17,084896;51,074121
4638;1490;;2010-06-23;Katowicka 23-25;bud.o trzech i wiÍcej mieszkaniach;remont budynku mieszkalnego w zakresie wymiany ;remont;2010-05-28;17805/10;1285/10;2010-06-23;2010;5;2010-05-01;19;17,084141;51,0745779
4639;1491;;2010-06-23;Pi≥awska 14-26;bud.o trzech i wiÍcej mieszkaniach;docieplenie budynku mieszkalnego wielorodzinnego;przebudowa;2010-06-18;20354/10;1286/10;2010-06-23;2010;6;2010-06-01;4;17,043723;51,075348
4640;1492;;2010-06-23;G≥uszycka 9;bud.mieszkalne jednorodzinne;montaz wew.instal.gaz.w budynku mieszkal.;inst.wewnÍtrzna;2010-04-29;14290/10;1287/10;2010-06-23;2010;4;2010-04-01;40;16,896648;51,1449999
4641;1493;;2010-06-23;Chorzowska;bud.o trzech i wiÍcej mieszkaniach;remont budynku mieszkal.w zakresie wymiany stolarki ;remont;2010-05-28;17808/10;1288/10;2010-06-23;2010;5;2010-05-01;19;17,0828907;51,0750139
