"";"Numer.......................................wpisu";"ImiÍ.i.nazwisko.lub.nazwa.inwestora";"Data.wpisu";"Adres";"Rodzaj";"opis";"typ";"Data.wniosku";"Nr...............wniosku";"Nr...............decyzji";"Data.decyzji";"Rok.wniosku";"Miesiπc.wniosku";"data";"Czas.rozpatrzenia";"lon";"lat"
"11100";1159;"";"2012-05-14";"Bierutowska ";"zbiorniki,silosy i bud.magazynowe";"budowa 2 hal magazynowych z zapleczami socjalno-biurowymi";"nowe";"2011-12-15";"43024/11";"gru-33";"2012-05-14";2011;12;"2011-12-01";108;17,1367024;51,1540364
"11101";1160;"";"2012-05-15";"Domas≥awska 15 ";"bud.mieszkalne jednorodzinne";"odmowa-budowa budynku mieszkalnego jednorodzinnego";"nowe";"2012-03-06";"gru-07";"gru-34";"2012-05-15";2012;3;"2012-03-01";51;16,941952;51,120498
"11102";1161;"";"2012-05-15";"Wielka ";"bud.handlowo-uslugowe";"rozbudowa pawilonu gastronomicznego";"rozbudowa";"2012-03-30";"10949/12";"gru-35";"2012-05-15";2012;3;"2012-03-01";33;17,0227173;51,0926205
"11103";1162;"";"2012-05-15";"Marszowice";"bud.mieszkalne jednorodzinne";"budowa linii kablowej nn do zasilania budynku mieszkalnego";"przy≥πcze";"2012-04-11";"12297/12";"gru-36";"2012-05-15";2012;4;"2012-04-01";25;16,8855026;51,1698498
"11104";1163;"";"2012-05-15";"Grunwaldzka 30 ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa lokalu mieszkalnego w budynku wielorodzinnym";"przebudowa";"2012-02-24";"gru-70";"gru-37";"2012-05-15";2012;2;"2012-02-01";58;17,0583596;51,1143518
"11105";1164;"";"2012-05-15";"Trawowa ";"bud.mieszkalne jednorodzinne";"budowa czterech domÛw jednorodzinnych w zabudowie szeregowej";"nowe";"2012-03-26";"10125/12";"gru-38";"2012-05-15";2012;3;"2012-03-01";37;16,9517193;51,1000953
"11106";1165;"";"2012-05-15";"Jeüdziecka 30,30A ";"bud.o trzech i wiÍcej mieszkaniach";"budowa przewodÛw spalinowych i wentylacyjnych oraz montaø wewnÍtrznej instalacji gazu,co,zimnej i ciep≥ej wody w budynku wielorodzinnym";"inst.wewnÍtrzna";"2012-02-10";"gru-87";"gru-40";"2012-05-15";2012;2;"2012-02-01";68;16,9962789;51,0618289
"11107";1166;"";"2012-05-15";"åwieradowska 12 ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa mieszkania";"przebudowa";"2012-05-04";"15013/12";"gru-43";"2012-05-15";2012;5;"2012-05-01";8;17,0358169;51,077453
"11108";1167;"";"2012-05-15";"Gliniana 43 ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa mieszkania";"przebudowa";"2012-05-07";"15096/12";"gru-44";"2012-05-15";2012;5;"2012-05-01";7;17,0366459;51,0931329
"11109";1168;"";"2012-05-15";"Suwalska 14-18 ";"linie elektroener.i telekom.rozdzielcz.";"budowa linii kablowej nn dla zasilania budynku";"nowe";"2012-04-05";"11819/12";"gru-45";"2012-05-15";2012;4;"2012-04-01";29;16,9297943;51,1550689
"11110";1169;"";"2012-05-15";"ZieliÒskiego Tadeusza 76 ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa strefy wejúcia do siedziby spÛ≥dzielni";"przebudowa";"2012-05-10";"15692/12";"gru-47";"2012-05-15";2012;5;"2012-05-01";4;17,0198258;51,096427
"11111";1170;"";"2012-05-15";"Zarembowicza W≥adys≥awa 16A ";"ulice i drogi pozosta≥e";"budowa parkingu terenowego dla samochodÛw osobowych przy budynku us≥ugowo-mieszkalnym";"nowe";"2012-03-29";"10783/12";"gru-49";"2012-05-15";2012;3;"2012-03-01";34;16,8936478;51,1084616
"11112";1171;"";"2012-05-15";"Czajkowskiego Piotra 83 ";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazu";"inst.wewnÍtrzna";"2012-04-18";"13224/12";"gru-51";"2012-05-15";2012;4;"2012-04-01";20;17,0595901;51,1412573
"11113";1172;"";"2012-05-16";"åwieradowska ";"bud.niemieszkalne pozosta≥e";"budowa budynku na potrzeby socjalne dla s≥uøb mpk";"nowe";"2012-03-12";"gru-27";"gru-58";"2012-05-16";2012;3;"2012-03-01";48;17,0428703;51,0770048
"11114";1173;"";"2012-05-16";"Konstytucji 3 Maja Plac 6 ";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazowej w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnÍtrzna";"2012-03-20";"gru-80";"gru-59";"2012-05-16";2012;3;"2012-03-01";42;17,0402147;51,0998785
"11115";1174;"";"2012-05-16";"Bezpieczna 77-83 ";"bud.o trzech i wiÍcej mieszkaniach";"remont balkonÛw w budynku mieszkalnym wielorodzinnym";"remont";"2012-03-29";"10780/12";"gru-60";"2012-05-16";2012;3;"2012-03-01";35;17,020262;51,139153
"11116";1175;"";"2012-05-16";"Ba≥kaÒska 13 ";"bud.mieszkalne jednorodzinne";"wykonanie zadaszenia nad tarasem i nad schodami zewnetrznymi";"rozbudowa";"2012-04-03";"11432/12";"gru-61";"2012-05-16";2012;4;"2012-04-01";32;17,018045;51,136075
"11117";1176;"";"2012-05-16";"Milicka 60 ";"bud.mieszkalne jednorodzinne";"umorzenie";"przebudowa";"2012-03-29";"10710/12";"gru-64";"2012-05-16";2012;3;"2012-03-01";35;17,0396009;51,152409
"11118";1177;"";"2012-05-16";"Kleczkowska 15 ";"bud.o trzech i wiÍcej mieszkaniach";"rozbudowa wewnÍtrznej instalacji gazu";"inst.wewnÍtrzna";"2012-03-30";"10871/12";"gru-65";"2012-05-16";2012;3;"2012-03-01";34;17,033361;51,126889
"11119";1178;"";"2012-05-16";"Osobowice";"rurociπgi kanalizac.sieci ";"budowa i przebudowa kanalizacji sanitarnej oraz budowa i przebudowa sieci wodociagowej";"nowe";"2012-03-01";"gru-94";"gru-68";"2012-05-16";2012;3;"2012-03-01";55;16,9944878;51,1525395
"11120";1179;"";"2012-05-16";"Mazepy ";"bud.mieszkalne jednorodzinne";"budowa budynku mieszkalnego jednorodzinnego";"nowe";"2012-03-12";"gru-99";"gru-69";"2012-05-16";2012;3;"2012-03-01";48;17,1213961;51,1394526
"11121";1180;"";"2012-05-16";"Lelewela Joachima 14 ";"bud.biurowe";"przebudowa pomieszczeÒ na parterze ,pierwszym i drugim pietrze budynku nbp";"przebudowa";"2012-05-10";"15689/12";"gru-70";"2012-05-16";2012;5;"2012-05-01";5;17,0214291;51,1022984
"11122";1181;"";"2012-05-16";"K≥okoczyce";"rurociπgi kanalizac.sieci ";"budowa kanalizacji sanitarnej wraz z przepompowniπ sciekÛw";"nowe";"2012-03-07";"gru-57";"gru-71";"2012-05-16";2012;3;"2012-03-01";51;17,092623;51,1607178
"11123";1182;"";"2012-05-16";"Krakowska 112 ";"zbiorniki,silosy i bud.magazynowe";"budowa hali namipotowej magazynowej";"nowe";"2012-02-22";"gru-50";"gru-74";"2012-05-16";2012;2;"2012-02-01";61;17,0669453;51,0886195
"11124";1183;"";"2012-05-16";"Koniecpolskiego Stanis≥awa ";"bud.mieszkalne jednorodzinne";"budowa budynku jednorodzinnego";"nowe";"2012-04-05";"11735/12";"gru-75";"2012-05-16";2012;4;"2012-04-01";30;16,8697321;51,1239804
"11125";1184;"";"2012-05-16";"Liskego Ksawerego 15 ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa lokalu mieszkalnego";"przebudowa";"2012-03-09";"gru-50";"gru-76";"2012-05-16";2012;3;"2012-03-01";49;17,069498;51,1165606
"11126";1185;"";"2012-05-16";"Matejki Jana Aleja 9   ";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazowej w lokalu mieszkalnym";"inst.wewnÍtrzna";"2012-03-22";"gru-35";"gru-79";"2012-05-16";2012;3;"2012-03-01";40;17,0497175;51,1182641
"11127";1186;"";"2012-05-16";"Walecznych 13 ";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazowej i co w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnÍtrzna";"2012-03-28";"10474/12";"gru-81";"2012-05-16";2012;3;"2012-03-01";36;17,059587;51,119341
"11128";1187;"";"2012-05-16";"Na≥kowskiej Zofii 3B ";"bud.mieszkalne jednorodzinne";"nadbudowa i przebudowa budynku mieszklnego";"rozbudowa";"2012-02-06";"gru-04";"gru-83";"2012-05-16";2012;2;"2012-02-01";73;16,9729148;51,0796319
"11129";1188;"";"2012-05-16";"Szarskiego Kazimierza Witalisa 3 ";"zbiorniki,silosy i bud.magazynowe";"przebudowa hali magazynowej na halÍ produkcyjno-magazynowπ";"przebudowa";"2012-04-30";"14817/12";"gru-87";"2012-05-16";2012;4;"2012-04-01";13;16,9443114;51,1035524
"11130";1189;"";"2012-05-16";"Koúciuszki Tadeusza 13 1B";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa lokalu biurowego";"przebudowa";"2012-03-02";"gru-93";"gru-88";"2012-05-16";2012;3;"2012-03-01";54;17,0281164;51,1030881
"11131";1190;"";"2012-05-16";"Bystrzycka 19-21 ";"bud.mieszkalne jednorodzinne";"budowa budynkÛw mieszkalnych 2 lokalowych w zabudowie blizniaczej";"nowe";"2012-03-16";"gru-88";"gru-89";"2012-05-16";2012;3;"2012-03-01";44;16,9825846;51,118643
"11132";1191;"";"2012-05-17";"Przemys≥owa ";"bud.mieszkalne jednorodzinne";"budowa budynku mieszkalnego jednorodzinnego";"nowe";"2012-03-07";"gru-81";"gru-91";"2012-05-17";2012;3;"2012-03-01";52;16,9768242;51,0601825
"11133";1192;"";"2012-05-17";"GrabiszyÒska ";"linie elektroener.i telekom.rozdzielcz.";"budowa linii kablowej nn";"nowe";"2012-03-19";"gru-44";"gru-92";"2012-05-17";2012;3;"2012-03-01";44;16,9939195;51,0979706
"11134";1193;"";"2012-05-17";"ålÍøna 161 ";"bud.mieszkalne jednorodzinne";"odmowa";"inst.wewnÍtrzna";"2012-03-16";"gru-91";"gru-93";"2012-05-17";2012;3;"2012-03-01";45;17,020411;51,079634
"11135";1194;"";"2012-05-17";"Pracy Aleja 7A ";"bud.handlowo-uslugowe";"rozbudowa budynku us≥ugowego";"rozbudowa";"2012-03-12";"gru-03";"gru-94";"2012-05-17";2012;3;"2012-03-01";49;16,985902;51,0952569
"11136";1195;"";"2012-05-17";"JarzÍbinowa Aleja 13  ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa wewnÍtrznej instalacji gazowej i wykonanie c.o. w lokalu mieszkalnym";"inst.wewnÍtrzna";"2012-05-09";"15484/12";"gru-96";"2012-05-17";2012;5;"2012-05-01";7;17,018352;51,0810509
"11137";1196;"";"2012-05-17";"Majakowskiego W≥odzimierza 14  ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa mieszkania wraz z zabudowπ czÍúci galerii w budynku wielorodzinnym";"przebudowa";"2012-04-24";"13890/12";"gru-97";"2012-05-17";2012;4;"2012-04-01";18;16,9494369;51,1255369
"11138";1197;"";"2012-05-17";"Osobowicka 89-91 ";"bud.handlowo-uslugowe";"montaø wewnetrznej instalacji gazu w budynku";"rozbudowa";"2012-03-20";"gru-72";"gru-98";"2012-05-17";2012;3;"2012-03-01";43;16,9919646;51,1391846
"11139";1198;"";"2012-05-17";"ålÍøna 184  ";"bud.o trzech i wiÍcej mieszkaniach";"odmowa";"przebudowa";"2011-05-23";"17068/11";"gru-99";"2012-05-17";2011;5;"2011-05-01";259;17,018443;51,0765001
"11140";1199;"";"2012-05-17";"PiastÛw Aleja ";"bud.mieszkalne jednorodzinne";"budowa budynku mieszkalnego jednorodzinnego";"nowe";"2012-02-23";"gru-78";"gru-08";"2012-05-17";2012;2;"2012-02-01";61;16,972104;51,0762871
"11141";1200;"";"2012-05-17";"Ostroroga Jana 50 ";"bud.mieszkalne jednorodzinne";"umorzenie";"rozbudowa";"2012-04-03";"11456/12";"gru-11";"2012-05-17";2012;4;"2012-04-01";33;16,9776938;51,0775629
"11142";1201;"";"2012-05-18";"Wyk≥adowa 61 ";"bud.mieszkalne jednorodzinne";"przebudowa budynku mieszkalnego jednorodzinnego";"przebudowa";"2012-05-16";"16476/12";"gru-12";"2012-05-18";2012;5;"2012-05-01";3;17,150569;51,098019
"11143";1202;"";"2012-05-18";"Nowowiejska 78 ";"bud.szkÛ≥ i instytucji badawczych";"przebudowa i remont toalet";"remont";"2012-03-28";"10582/12";"gru-14";"2012-05-18";2012;3;"2012-03-01";38;17,0596037;51,1181388
"11144";1203;"";"2012-05-18";"GrabiszyÒska241C ";"bud.szpitali i zak≥.opieki medycznej";"budowa kot≥owni oraz montaø instalacji gazowej";"inst.wewnÍtrzna";"2012-04-23";"13763/12";"gru-18";"2012-05-18";2012;4;"2012-04-01";20;16,983528;51,096607
"11145";1204;"";"2012-05-18";"Witkowska 34A ";"bud.mieszkalne jednorodzinne";"umarzam jako bezprzedmiotowe postÍpowanie administracyjne";"nowe";"2012-03-16";"gru-87";"gru-19";"2012-05-18";2012;3;"2012-03-01";46;16,9878106;51,1488026
"11146";1205;"";"2012-05-18";"Muchoborska 17 ";"";"reklama";"reklama";"2012-05-10";"15693/12";"gru-20";"2012-05-18";2012;5;"2012-05-01";7;16,9698643;51,1101083
"11147";1206;"";"2012-05-18";"Otwarta 16 ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa wewnÍtrznej instalacji gazu";"inst.wewnÍtrzna";"2012-03-27";"10465/12";"gru-22";"2012-05-18";2012;3;"2012-03-01";39;17,0287553;51,11922
"11148";1207;"";"2012-05-18";"Lotnicza 37 ";"bud.handlowo-uslugowe";"nadbudowa oúrodka profilaktyki";"rozbudowa";"2012-03-23";"10089/12";"gru-23";"2012-05-18";2012;3;"2012-03-01";41;16,9728638;51,1296423
"11149";1208;"";"2012-05-18";"Lwowska ";"rurociπgi wodociπg.sieci ";"przebudowa sieci ciep≥owniczej";"przebudowa";"2012-04-16";"12758/12";"gru-24";"2012-05-18";2012;4;"2012-04-01";25;17,0108673;51,0994359
"11150";1209;"";"2012-05-18";"Zaporoska 39A ";"bud.handlowo-uslugowe";"przebudowa lokalu us≥ugowego-biura na indywidualnπ praktykÍ lekarskπ-gabinet stomatologiczny w budynku mieszkalno-us≥ugowym";"przebudowa";"2012-04-25";"14038/12";"gru-25";"2012-05-18";2012;4;"2012-04-01";18;17,013931;51,097735
"11151";1210;"";"2012-05-18";"Ekspresowa 4 ";"bud.mieszkalne jednorodzinne";"budowa budynku mieszkalnego jednorodzinnego w zabudowie szeregowej";"nowe";"2012-04-24";"13945/12";"gru-26";"2012-05-18";2012;4;"2012-04-01";19;17,0635239;51,062241
"11152";1211;"";"2012-05-18";"åwieøa 4 ";"bud.mieszkalne jednorodzinne";"montaø instalacji gazu dla budynku mieszkalnego";"inst.wewnÍtrzna";"2012-04-10";"12160/12";"gru-27";"2012-05-18";2012;4;"2012-04-01";29;16,8984819;51,158145
"11153";1212;"";"2012-05-18";"Sztabowa 76 ";"bud.handlowo-uslugowe";"przebudowa fragmentu elewacji frontowej budynku wielorodzinnego mieszkalno-us≥ugowego";"przebudowa";"2012-04-24";"13947/12";"gru-29";"2012-05-18";2012;4;"2012-04-01";19;17,0133632;51,0887913
"11154";1213;"";"2012-05-18";"Dπbrowskiej Marii 3 ";"bud.mieszkalne jednorodzinne";"przebudowa czÍúci poddasza budynku mieszkalnego jednorodzinnego w zabudowie szeregowej";"rozbudowa";"2012-05-09";"15483/12";"gru-30";"2012-05-18";2012;5;"2012-05-01";8;16,9474606;51,1034085
"11155";1214;"";"2012-05-18";"Niemcewicza Juliana Ursyna 30B ";"bud.o trzech i wiÍcej mieszkaniach";"remont i przebudowa budynku mieszkalnego wielorodzinnego";"przebudowa";"2012-04-10";"12089/12";"gru-31";"2012-05-18";2012;4;"2012-04-01";29;17,038621;51,1222904
"11156";1215;"";"2012-05-18";"Zelwerowicza Aleksandra7-11 ";"linie elektroener.i telekom.rozdzielcz.";"budowa linii kablowych";"nowe";"2012-04-13";"12474/12";"gru-32";"2012-05-18";2012;4;"2012-04-01";26;17,0204494;51,1107086
"11157";1216;"";"2012-05-21";"PoúwiÍcka 19 ";"rurociπgi gazu sieci rozdzielczej";"budowa gazociagu úc dla budynku";"nowe";"2012-04-13";"12488/12";"gru-41";"2012-05-21";2012;4;"2012-04-01";27;17,0368919;51,1573549
"11158";1217;"";"2012-05-21";"Oøynowa 25 ";"bud.mieszkalne jednorodzinne";"rozbudowa budynku mieszkalnego";"rozbudowa";"2012-03-19";"gru-52";"gru-42";"2012-05-21";2012;3;"2012-03-01";46;17,0120266;51,0672559
"11159";1218;"";"2012-05-21";"MokrzaÒska 55 ";"bud.mieszkalne jednorodzinne";"budowa budynku mieszkalnego jednorodzinnego wolno stojπcego";"nowe";"2012-03-07";"gru-78";"gru-43";"2012-05-21";2012;3;"2012-03-01";54;16,8568804;51,1521274
"11160";1219;"";"2012-05-21";"Przedwioúnie ";"bud.mieszkalne jednorodzinne";"budowa przy≥πcza gazu úredniego ciúnienia dla budynku mieszkalnego jednorodzinnego";"przy≥πcze";"2012-03-22";"gru-77";"gru-44";"2012-05-21";2012;3;"2012-03-01";43;17,1097224;51,164505
"11161";1220;"";"2012-05-21";"Asfaltowa 1-9 ";"rurociπgi gazu sieci rozdzielczej";"budowa gazociπgu úredniego ciúnienia wraz z przy≥πczami dla budynkÛw";"nowe";"2012-03-16";"gru-00";"gru-45";"2012-05-21";2012;3;"2012-03-01";47;17,040653;51,064422
"11162";1221;"";"2012-05-21";"Trzebnicka 80  ";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnetrznej instalacji gazowej w lokalu mieszkalnym";"inst.wewnÍtrzna";"2012-04-24";"13854/12";"gru-47";"2012-05-21";2012;4;"2012-04-01";20;17,0366839;51,12954
"11163";1222;"";"2012-05-21";"Holenderska 30 ";"bud.o dwÛch mieszkaniach";"rozbudowa budynku jednorodzinnego";"rozbudowa";"2012-03-22";"gru-07";"gru-50";"2012-05-21";2012;3;"2012-03-01";43;16,968076;51,1069249
"11164";1223;"";"2012-05-21";"Polanowice";"rurociπgi wodociπg.sieci ";"budowa sieci wodociagowej ,kanalizacji deszcowej wraz z przy≥πczami i i sieci drenarskiej oraz ciπgu pieszo-jezdnego";"nowe";"2012-03-09";"gru-23";"gru-53";"2012-05-21";2012;3;"2012-03-01";52;17,0431878;51,1625757
"11165";1224;"";"2012-05-21";"Reja Miko≥aja 69 ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa mieszkaÒ trzeciego piÍtra i kondygnacji poddasza nieuøytkowego na mieszkania dwupoziomowe w budynku wielorodzinnym";"przebudowa";"2012-04-02";"11077/12";"gru-57";"2012-05-21";2012;4;"2012-04-01";36;17,0621002;51,1205629
"11166";1225;"";"2012-05-21";"Grunwaldzka 8  ";"bud.o trzech i wiÍcej mieszkaniach";"odmowa";"przebudowa";"2012-03-13";"gru-58";"gru-60";"2012-05-21";2012;3;"2012-03-01";50;17,0558759;51,115041
"11167";1226;"";"2012-05-21";"Dyrekcyjna 15 ";"linie elektroener.i telekom.rozdzielcz.";"budowa linii kablowej nn";"nowe";"2012-04-20";"13431/12";"gru-61";"2012-05-21";2012;4;"2012-04-01";22;17,035484;51,0953559
"11168";1227;"";"2012-05-21";"Nenckiego Marcelego ";"bud.mieszkalne jednorodzinne";"umorzenie";"inst.wewnÍtrzna";"2012-05-15";"16229/12";"gru-62";"2012-05-21";2012;5;"2012-05-01";5;17,0242343;51,0559338
"11169";1228;"";"2012-05-21";"LedÛchowskiego Mieczys≥awa Kard.9  ";"bud.o trzech i wiÍcej mieszkaniach";"rozbudowa wewnÍtrznej instalacji gazu";"inst.wewnÍtrzna";"2012-04-12";"12408/12";"gru-63";"2012-05-21";2012;4;"2012-04-01";28;17,0488206;51,1205132
"11170";1229;"";"2012-05-21";"OdrzaÒska 7  ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa lokalu mieszkalnego w budynku wielorodzinnym";"przebudowa";"2012-04-05";"11654/12";"gru-64";"2012-05-21";2012;4;"2012-04-01";33;17,0313639;51,111955
"11171";1230;"";"2012-05-21";"Nowowiejska 16  ";"bud.o trzech i wiÍcej mieszkaniach";"montaø wewnÍtrznej instalacji gazu i c.o.";"inst.wewnÍtrzna";"2012-04-13";"12559/12";"gru-65";"2012-05-21";2012;4;"2012-04-01";27;17,0471769;51,1243939
"11172";1231;"";"2012-05-21";"Przyjaüni ";"linie elektroener.i telekom.rozdzielcz.";"budowa linii kablowej";"nowe";"2012-04-20";"13605/12";"gru-66";"2012-05-21";2012;4;"2012-04-01";22;16,9964144;51,0670921
"11173";1232;"";"2012-05-21";"Dembowskiego Edwarda ";"bud.szkÛ≥ i instytucji badawczych";"przebudowa pomieszczeÒ w budynku szko≥y";"przebudowa";"2012-05-16";"16432/12";"gru-67";"2012-05-21";2012;5;"2012-05-01";4;17,0969998;51,1063701
"11174";1233;"";"2012-05-21";"DaszyÒskiego Ignacego 84  ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa wewnÍtrznej instalacji gazowej w lokalu mieszkalnym";"inst.wewnÍtrzna";"2012-05-11";"15758/12";"gru-68";"2012-05-21";2012;5;"2012-05-01";7;17,0585005;51,1222468
"11175";1234;"";"2012-05-21";"Damrota Konstantego Ks. 23  ";"bud.o trzech i wiÍcej mieszkaniach";"rozbudowa wewnÍtrznej instalacji gazowej w lokalu mieszkalnym w budynku wielorodzinnym";"inst.wewnÍtrzna";"2012-04-30";"14779/12";"gru-69";"2012-05-21";2012;4;"2012-04-01";16;17,0549314;51,1258253
"11176";1235;"";"2012-05-21";"Uniwersytecka 19/20 ";"bud.o trzech i wiÍcej mieszkaniach";"remont dachu budynku mieszkalnego wielorodzinnego";"remont";"2012-04-18";"13048/12";"gru-70";"2012-05-21";2012;4;"2012-04-01";24;17,0329693;51,1132471
"11177";1236;"";"2012-05-21";"RostafiÒskiego JÛzefa 12  ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa lokalu mieszkalnego w budynku";"przebudowa";"2012-03-28";"10643/12";"gru-72";"2012-05-21";2012;3;"2012-03-01";39;17,0337795;51,1198054
"11178";1237;"";"2012-05-22";"Wawrzyniaka Piotra Ks. 2 ";"bud.handlowo-uslugowe";"rozbudowa budynku handlowo-us≥ugowego o døwig osobowy";"rozbudowa";"2012-05-09";"15548/12";"gru-76";"2012-05-22";2012;5;"2012-05-01";10;17,0045078;51,0749617
"11179";1238;"";"2012-05-22";"Dokerska 11,13 ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa instalacji gazowej w budynku wielorodzinnym";"inst.wewnÍtrzna";"2012-05-09";"15465/12";"gru-77";"2012-05-22";2012;5;"2012-05-01";10;16,9649028;51,1411991
"11180";1239;"";"2012-05-22";"Kozanowska 22 ";"bud.o trzech i wiÍcej mieszkaniach";"rozbudowa wewnÍtrznej instalacji gazowej mieszkania w budynku wielorodzinnym";"inst.wewnÍtrzna";"2012-05-02";"14827/12";"gru-78";"2012-05-22";2012;5;"2012-05-01";15;16,9787189;51,136365
"11181";1240;"";"2012-05-22";"Rajska 13 ";"bud.mieszkalne jednorodzinne";"montaø wewnÍtrznej instalacji gazowej w budynku mieszkalnym jednorodzinnym w zabudowie bliøniaczej";"inst.wewnÍtrzna";"2012-04-13";"12476/12";"gru-81";"2012-05-22";2012;4;"2012-04-01";28;16,8867654;51,1419245
"11182";1241;"";"2012-05-22";"Sienkiewicza Henryka 93 ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa wewnÍtrznej instalacji gazu";"inst.wewnÍtrzna";"2012-03-14";"gru-51";"gru-85";"2012-05-22";2012;3;"2012-03-01";50;17,0613381;51,1156181
"11183";1242;"";"2012-05-22";"Hodowlana 41 ";"bud.mieszkalne jednorodzinne";"nadbudowa budynku jednorodzinnego";"rozbudowa";"2012-03-09";"gru-35";"gru-86";"2012-05-22";2012;3;"2012-03-01";53;16,9331118;51,1491715
"11184";1243;"";"2012-05-22";"Solskiego Ludwika 1A ";"bud.mieszkalne jednorodzinne";"rozbudowa i nadbudowa budynku jednorodzinnego wolnostojacego";"rozbudowa";"2012-03-16";"gru-87";"gru-87";"2012-05-22";2012;3;"2012-03-01";48;16,964444;51,0776833
"11185";1244;"";"2012-05-22";"Przyjaüni 75  ";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa lokalu mieszkalnego";"przebudowa";"2012-04-27";"14480/12";"gru-88";"2012-05-22";2012;4;"2012-04-01";18;16,9993309;51,068092
"11186";1245;"";"2012-05-22";"Dolnobrzeska 69A ";"bud.mieszkalne jednorodzinne";"budowa budynku mieszkalnego jednorodzinnego";"nowe";"2012-03-21";"gru-04";"gru-93";"2012-05-22";2012;3;"2012-03-01";45;16,8557369;51,1582439
"11187";1246;"";"2012-05-22";"Obornicka 31  ";"bud.o trzech i wiÍcej mieszkaniach";"wykonanie otworu drzwiowego miedzy dwoma lokalami mieszkalnymi";"nowe";"2012-04-06";"11953/12";"gru-96";"2012-05-22";2012;4;"2012-04-01";33;17,0329383;51,1358416
"11188";1247;"";"2012-05-22";"PowstaÒcÛw ålπskich 195 ";"bud.o trzech i wiÍcej mieszkaniach";"wykonanie remontu balkonÛw";"remont";"2012-05-11";"15844/12";"gru-99";"2012-05-22";2012;5;"2012-05-01";8;17,0078996;51,0813692
"11189";1248;"";"2012-05-22";"Koúciuszki Tadeusza 58 16";"bud.o trzech i wiÍcej mieszkaniach";"przebudowa lokalu mieszkalnego";"przebudowa";"2012-03-20";"gru-63";"gru-03";"2012-05-22";2012;3;"2012-03-01";46;17,0383084;51,1019292
"11190";1249;"";"2012-05-22";"JoannitÛw ";"bud.biurowe";"budowa linii kablowej nn";"przy≥πcze";"2012-03-29";"10687/12";"gru-05";"2012-05-22";2012;3;"2012-03-01";39;17,037057;51,0952545
